datenum,year,month,day,datetime,data_mean_global,data_mean_nh,data_mean_sh
375088,1026,12,15,15-Dec-1026 00:00:00,280.409304945386,280.725486834222,280.09312305655
375119,1027,1,15,15-Jan-1027 00:00:00,280.869507710523,281.548727653852,280.190287767194
375150,1027,2,15,15-Feb-1027 00:00:00,281.252123176143,282.204463410229,280.299782942056
375178,1027,3,15,15-Mar-1027 00:00:00,281.593550868133,282.846494522695,280.340607213572
375209,1027,4,15,15-Apr-1027 00:00:00,281.833649736428,283.380643400988,280.286656071868
375239,1027,5,15,15-May-1027 00:00:00,281.777488176745,283.284538003422,280.270438350069
375270,1027,6,15,15-Jun-1027 00:00:00,281.045361719555,281.770764294192,280.319959144918
375300,1027,7,15,15-Jul-1027 00:00:00,279.406244013338,278.490151619728,280.322336406948
375331,1027,8,15,15-Aug-1027 00:00:00,277.804245509888,275.430193316206,280.17829770357
375362,1027,9,15,15-Sep-1027 00:00:00,277.764996989332,275.528559732162,280.001434246502
375392,1027,10,15,15-Oct-1027 00:00:00,278.802183536054,277.638063342991,279.966303729117
375423,1027,11,15,15-Nov-1027 00:00:00,279.806786822636,279.517357073476,280.096216571797
375453,1027,12,15,15-Dec-1027 00:00:00,280.443861741219,280.760043630055,280.127679852383
375484,1028,1,15,15-Jan-1028 00:00:00,280.903936581719,281.583156525048,280.22471663839
375515,1028,2,15,15-Feb-1028 00:00:00,281.286505916306,282.238846150392,280.334165682219
375544,1028,3,15,15-Mar-1028 00:00:00,281.627983971549,282.880927626111,280.375040316988
375575,1028,4,15,15-Apr-1028 00:00:00,281.86824439807,283.41523806263,280.321250733511
375605,1028,5,15,15-May-1028 00:00:00,281.812369510605,283.319419337282,280.305319683929
375636,1028,6,15,15-Jun-1028 00:00:00,281.080650256916,281.806052831553,280.355247682279
375666,1028,7,15,15-Jul-1028 00:00:00,279.442036643136,278.525944249526,280.358129036746
375697,1028,8,15,15-Aug-1028 00:00:00,277.840614584978,275.466562391296,280.21466677866
375728,1028,9,15,15-Sep-1028 00:00:00,277.801990326487,275.565553069317,280.038427583657
375758,1028,10,15,15-Oct-1028 00:00:00,278.839824415961,277.675704222898,280.003944609024
375789,1028,11,15,15-Nov-1028 00:00:00,279.845073989903,279.555644240743,280.134503739064
375819,1028,12,15,15-Dec-1028 00:00:00,280.48276940437,280.798951293206,280.166587515534
375850,1029,1,15,15-Jan-1029 00:00:00,280.943414413196,281.622634356525,280.264194469867
375881,1029,2,15,15-Feb-1029 00:00:00,281.326479052468,282.278819286554,280.374138818381
375909,1029,3,15,15-Mar-1029 00:00:00,281.668353012674,282.921296667236,280.415409358113
375940,1029,4,15,15-Apr-1029 00:00:00,281.908885408351,283.455879072911,280.361891743791
375970,1029,5,15,15-May-1029 00:00:00,281.853134581129,283.360184407806,280.346084754453
376001,1029,6,15,15-Jun-1029 00:00:00,281.121387273827,281.846789848464,280.39598469919
376031,1029,7,15,15-Jul-1029 00:00:00,279.482614196658,278.566521803048,280.398706590268
376062,1029,8,15,15-Aug-1029 00:00:00,277.880923591983,275.506871398301,280.254975785665
376093,1029,9,15,15-Sep-1029 00:00:00,277.841944030496,275.605506773326,280.078381287666
376123,1029,10,15,15-Oct-1029 00:00:00,278.879358387143,277.71523819408,280.043478580206
376154,1029,11,15,15-Nov-1029 00:00:00,279.884146125076,279.594716375916,280.173575874237
376184,1029,12,15,15-Dec-1029 00:00:00,280.521359926999,280.837541815834,280.205178038163
376215,1030,1,15,15-Jan-1030 00:00:00,280.981525873396,281.660745816725,280.302305930067
376246,1030,2,15,15-Feb-1030 00:00:00,281.364136327001,282.316476561087,280.411796092914
376274,1030,3,15,15-Mar-1030 00:00:00,281.705603304952,282.958546959514,280.452659650391
376305,1030,4,15,15-Apr-1030 00:00:00,281.945798248433,283.492791912993,280.398804583873
376335,1030,5,15,15-May-1030 00:00:00,281.889801618345,283.396851445022,280.382751791669
376366,1030,6,15,15-Jun-1030 00:00:00,281.15791077913,281.883313353767,280.432508204493
376396,1030,7,15,15-Jul-1030 00:00:00,279.519089523926,278.602997130316,280.435181917536
376427,1030,8,15,15-Aug-1030 00:00:00,277.917437679544,275.543385485862,280.291489873226
376458,1030,9,15,15-Sep-1030 00:00:00,277.878575401131,275.642138143961,280.115012658301
376488,1030,10,15,15-Oct-1030 00:00:00,278.916177148085,277.752056955022,280.080297341148
376519,1030,11,15,15-Nov-1030 00:00:00,279.921213968008,279.631784218848,280.210643717169
376549,1030,12,15,15-Dec-1030 00:00:00,280.558730128058,280.874912016893,280.242548239222
376580,1031,1,15,15-Jan-1031 00:00:00,281.019243293169,281.698463236498,280.34002334984
376611,1031,2,15,15-Feb-1031 00:00:00,281.402237410528,282.354577644614,280.449897176441
376639,1031,3,15,15-Mar-1031 00:00:00,281.744116081723,282.997059736285,280.491172427162
376670,1031,4,15,15-Apr-1031 00:00:00,281.984742332392,283.531735996952,280.437748667832
376700,1031,5,15,15-May-1031 00:00:00,281.929188227975,283.436238054652,280.422138401299
376731,1031,6,15,15-Jun-1031 00:00:00,281.197743252223,281.92314582686,280.472340677586
376761,1031,7,15,15-Jul-1031 00:00:00,279.559363073181,278.643270679571,280.475455466791
376792,1031,8,15,15-Aug-1031 00:00:00,277.9581391701,275.584086976418,280.332191363782
376823,1031,9,15,15-Sep-1031 00:00:00,277.919683350567,275.683246093397,280.156120607737
376853,1031,10,15,15-Oct-1031 00:00:00,278.957661726421,277.793541533358,280.121781919484
376884,1031,11,15,15-Nov-1031 00:00:00,279.963036997707,279.673607248547,280.252466746868
376914,1031,12,15,15-Dec-1031 00:00:00,280.600845084021,280.917026972856,280.284663195185
376945,1032,1,15,15-Jan-1032 00:00:00,281.061595302739,281.740815246068,280.38237535941
376976,1032,2,15,15-Feb-1032 00:00:00,281.444763253488,282.397103487574,280.492423019401
377005,1032,3,15,15-Mar-1032 00:00:00,281.786744190297,283.039687844859,280.533800535736
377036,1032,4,15,15-Apr-1032 00:00:00,282.027392791245,283.574386455805,280.480399126685
377066,1032,5,15,15-May-1032 00:00:00,281.971772785295,283.478822611972,280.464722958619
377097,1032,6,15,15-Jun-1032 00:00:00,281.240172271732,281.965574846369,280.514769697095
377127,1032,7,15,15-Jul-1032 00:00:00,279.601565157355,278.685472763745,280.517657550965
377158,1032,8,15,15-Aug-1032 00:00:00,278.00006464201,275.626012448328,280.374116835692
377189,1032,9,15,15-Sep-1032 00:00:00,277.961304253874,275.724866996704,280.197741511044
377219,1032,10,15,15-Oct-1032 00:00:00,278.99897182538,277.834851632317,280.163092018443
377250,1032,11,15,15-Nov-1032 00:00:00,280.004051777165,279.714622028005,280.293481526326
377280,1032,12,15,15-Dec-1032 00:00:00,280.641601749419,280.957783638255,280.325419860583
377311,1033,1,15,15-Jan-1033 00:00:00,281.102152780108,281.781372723437,280.422932836779
377342,1033,2,15,15-Feb-1033 00:00:00,281.485202189456,282.437542423542,280.532861955369
377370,1033,3,15,15-Mar-1033 00:00:00,281.827166952081,283.080110606643,280.57422329752
377401,1033,4,15,15-Apr-1033 00:00:00,282.067923466657,283.614917131217,280.520929802098
377431,1033,5,15,15-May-1033 00:00:00,282.012557180018,283.519607006695,280.505507353342
377462,1033,6,15,15-Jun-1033 00:00:00,281.281366639255,282.006769213892,280.555964064618
377492,1033,7,15,15-Jul-1033 00:00:00,279.643295565623,278.727203172013,280.559387959233
377523,1033,8,15,15-Aug-1033 00:00:00,278.042417672516,275.668365478834,280.416469866198
377554,1033,9,15,15-Sep-1033 00:00:00,278.004327001659,275.767889744489,280.240764258829
377584,1033,10,15,15-Oct-1033 00:00:00,279.042671899035,277.878551705972,280.206792092098
377615,1033,11,15,15-Nov-1033 00:00:00,280.048397298827,279.758967549667,280.337827047988
377645,1033,12,15,15-Dec-1033 00:00:00,280.686521354774,281.002703243609,280.370339465938
377676,1034,1,15,15-Jan-1034 00:00:00,281.14753561839,281.826755561719,280.468315675061
377707,1034,2,15,15-Feb-1034 00:00:00,281.530897923446,282.483238157532,280.578557689359
377735,1034,3,15,15-Mar-1034 00:00:00,281.87298575811,283.125929412672,280.620042103549
377766,1034,4,15,15-Apr-1034 00:00:00,282.113636034603,283.660629699163,280.566642370044
377796,1034,5,15,15-May-1034 00:00:00,282.057894713308,283.564944539985,280.550844886632
377827,1034,6,15,15-Jun-1034 00:00:00,281.326034382651,282.051436957288,280.600631808014
377857,1034,7,15,15-Jul-1034 00:00:00,279.68703567619,278.77094328258,280.6031280698
377888,1034,8,15,15-Aug-1034 00:00:00,278.085027776827,275.710975583145,280.459079970509
377919,1034,9,15,15-Sep-1034 00:00:00,278.045660202747,275.809222945577,280.282097459917
377949,1034,10,15,15-Oct-1034 00:00:00,279.082636776387,277.918516583324,280.24675696945
377980,1034,11,15,15-Nov-1034 00:00:00,280.086957908389,279.797528159229,280.37638765755
378010,1034,12,15,15-Dec-1034 00:00:00,280.723697228948,281.039879117783,280.407515340112
378041,1035,1,15,15-Jan-1035 00:00:00,281.183401766036,281.862621709365,280.504181822707
378072,1035,2,15,15-Feb-1035 00:00:00,281.565584829881,282.517925063967,280.613244595794
378100,1035,3,15,15-Mar-1035 00:00:00,281.906679385107,283.159623039669,280.653735730546
378131,1035,4,15,15-Apr-1035 00:00:00,282.146577820393,283.693571484953,280.599584155834
378161,1035,5,15,15-May-1035 00:00:00,282.090381572579,283.597431399256,280.583331745903
378192,1035,6,15,15-Jun-1035 00:00:00,281.358407107495,282.083809682132,280.633004532858
378222,1035,7,15,15-Jul-1035 00:00:00,279.719609944322,278.803517550712,280.635702337932
378253,1035,8,15,15-Aug-1035 00:00:00,278.118068358832,275.74401616515,280.492120552514
378284,1035,9,15,15-Sep-1035 00:00:00,278.07938090408,275.84294364691,280.31581816125
378314,1035,10,15,15-Oct-1035 00:00:00,279.117200437372,277.953080244309,280.281320630435
378345,1035,11,15,15-Nov-1035 00:00:00,280.12247640422,279.83304665506,280.411906153381
378375,1035,12,15,15-Dec-1035 00:00:00,280.760231469687,281.076413358523,280.444049580851
378406,1036,1,15,15-Jan-1036 00:00:00,281.220961696616,281.900181639945,280.541741753287
378437,1036,2,15,15-Feb-1036 00:00:00,281.604129430104,282.55646966419,280.651789196017
378466,1036,3,15,15-Mar-1036 00:00:00,281.946116669644,283.199060324206,280.693173015083
378497,1036,4,15,15-Apr-1036 00:00:00,282.186764838783,283.733758503343,280.639771174223
378527,1036,5,15,15-May-1036 00:00:00,282.131124409233,283.63817423591,280.624074582557
378558,1036,6,15,15-Jun-1036 00:00:00,281.399467654027,282.124870228664,280.67406507939
378588,1036,7,15,15-Jul-1036 00:00:00,279.760758265175,278.844665871565,280.676850658785
378619,1036,8,15,15-Aug-1036 00:00:00,278.159107422562,275.78505522888,280.533159616244
378650,1036,9,15,15-Sep-1036 00:00:00,278.120146746205,275.883709489035,280.356584003375
378680,1036,10,15,15-Oct-1036 00:00:00,279.157562160373,277.99344196731,280.321682353436
378711,1036,11,15,15-Nov-1036 00:00:00,280.162336177541,279.872906428381,280.451765926702
378741,1036,12,15,15-Dec-1036 00:00:00,280.799524529736,281.115706418572,280.4833426409
378772,1037,1,15,15-Jan-1037 00:00:00,281.259656346764,281.938876290093,280.580436403435
378803,1037,2,15,15-Feb-1037 00:00:00,281.642227040683,282.594567274769,280.689886806596
378831,1037,3,15,15-Mar-1037 00:00:00,281.983651677951,283.236595332513,280.73070802339
378862,1037,4,15,15-Apr-1037 00:00:00,282.223804749079,283.770798413639,280.67681108452
378892,1037,5,15,15-May-1037 00:00:00,282.167769792739,283.674819619416,280.660719966063
378923,1037,6,15,15-Jun-1037 00:00:00,281.43584956638,282.161252141017,280.710446991743
378953,1037,7,15,15-Jul-1037 00:00:00,279.79701231137,278.88091991776,280.71310470498
378984,1037,8,15,15-Aug-1037 00:00:00,278.195358636148,275.821306442466,280.56941082983
379015,1037,9,15,15-Sep-1037 00:00:00,278.156509391183,275.920072134013,280.392946648353
379045,1037,10,15,15-Oct-1037 00:00:00,279.194139731195,278.030019538132,280.358259924258
379076,1037,11,15,15-Nov-1037 00:00:00,280.199221399109,279.909791649949,280.48865114827
379106,1037,12,15,15-Dec-1037 00:00:00,280.836799357405,281.152981246241,280.520617468569
379137,1038,1,15,15-Jan-1038 00:00:00,281.297391966336,281.976611909665,280.618172023007
379168,1038,2,15,15-Feb-1038 00:00:00,281.680483868414,282.6328241025,280.728143634327
379196,1038,3,15,15-Mar-1038 00:00:00,282.022479360548,283.27542301511,280.769535705987
379227,1038,4,15,15-Apr-1038 00:00:00,282.263242163698,283.810235828258,280.716248499138
379257,1038,5,15,15-May-1038 00:00:00,282.207845046988,283.714894873665,280.700795220312
379288,1038,6,15,15-Jun-1038 00:00:00,281.476579936343,282.20198251098,280.751177361706
379318,1038,7,15,15-Jul-1038 00:00:00,279.838400423651,278.922308030041,280.754492817261
379349,1038,8,15,15-Aug-1038 00:00:00,278.237387941568,275.863335747886,280.61144013525
379380,1038,9,15,15-Sep-1038 00:00:00,278.199143947535,275.962706690365,280.435581204705
379410,1038,10,15,15-Oct-1038 00:00:00,279.237324203249,278.073204010186,280.401444396312
379441,1038,11,15,15-Nov-1038 00:00:00,280.242881058607,279.953451309447,280.532310807768
379471,1038,12,15,15-Dec-1038 00:00:00,280.880840083065,281.197021971901,280.564658194229
379502,1039,1,15,15-Jan-1039 00:00:00,281.341700243851,282.02092018718,280.662480300522
379533,1039,2,15,15-Feb-1039 00:00:00,281.72492679045,282.677267024536,280.772586556363
379561,1039,3,15,15-Mar-1039 00:00:00,282.066904626746,283.319848281308,280.813960972185
379592,1039,4,15,15-Apr-1039 00:00:00,282.307478080675,283.854471745235,280.760484416116
379622,1039,5,15,15-May-1039 00:00:00,282.251700528334,283.758750355011,280.744650701658
379653,1039,6,15,15-Jun-1039 00:00:00,281.519845765273,282.24524833991,280.794443190636
379683,1039,7,15,15-Jul-1039 00:00:00,279.880880319807,278.964787926197,280.796972713417
379714,1039,8,15,15-Aug-1039 00:00:00,278.278931202711,275.904879009029,280.652983396393
379745,1039,9,15,15-Sep-1039 00:00:00,278.23964702857,276.0032097714,280.47608428574
379775,1039,10,15,15-Oct-1039 00:00:00,279.276730716225,278.112610523162,280.440850909288
379806,1039,11,15,15-Nov-1039 00:00:00,280.281181772715,279.991752023555,280.570611521876
379836,1039,12,15,15-Dec-1039 00:00:00,280.91807292464,281.234254813476,280.601891035804
379867,1040,1,15,15-Jan-1040 00:00:00,281.377950296371,282.0571702397,280.698730353042
379898,1040,2,15,15-Feb-1040 00:00:00,281.760326294536,282.712666528622,280.807986060449
379927,1040,3,15,15-Mar-1040 00:00:00,282.101632980164,283.354576634726,280.848689325603
379958,1040,4,15,15-Apr-1040 00:00:00,282.341761838332,283.888755502892,280.794768173772
379988,1040,5,15,15-May-1040 00:00:00,282.285813402281,283.792863228958,280.778763575605
380019,1040,6,15,15-Jun-1040 00:00:00,281.554107437582,282.279510012219,280.828704862945
380049,1040,7,15,15-Jul-1040 00:00:00,279.91561332644,278.99952093283,280.83170572005
380080,1040,8,15,15-Aug-1040 00:00:00,278.31440573445,275.940353540768,280.688457928132
380111,1040,9,15,15-Sep-1040 00:00:00,278.27607724917,276.039639992,280.51251450634
380141,1040,10,15,15-Oct-1040 00:00:00,279.31427476241,278.150154569347,280.478394955473
380172,1040,11,15,15-Nov-1040 00:00:00,280.319941754187,280.030512005027,280.609371503348
380202,1040,12,15,15-Dec-1040 00:00:00,280.958094924071,281.274276812906,280.641913035235
380233,1041,1,15,15-Jan-1041 00:00:00,281.419224369406,282.098444312735,280.740004426077
380264,1041,2,15,15-Feb-1041 00:00:00,281.802786469794,282.75512670388,280.850446235707
380292,1041,3,15,15-Mar-1041 00:00:00,282.145157259234,283.398100913796,280.892213604673
380323,1041,4,15,15-Apr-1041 00:00:00,282.386172195779,283.933165860339,280.839178531219
380353,1041,5,15,15-May-1041 00:00:00,282.330875785642,283.837925612319,280.823825958966
380384,1041,6,15,15-Jun-1041 00:00:00,281.59953236747,282.324934942107,280.874129792833
380414,1041,7,15,15-Jul-1041 00:00:00,279.961092530524,279.045000136914,280.877184924134
380445,1041,8,15,15-Aug-1041 00:00:00,278.359670361618,275.985618167936,280.7337225553
380476,1041,9,15,15-Sep-1041 00:00:00,278.320903141265,276.084465884095,280.557340398435
380506,1041,10,15,15-Oct-1041 00:00:00,279.35848245423,278.194362261167,280.522602647293
380537,1041,11,15,15-Nov-1041 00:00:00,280.363396473484,280.073966724324,280.652826222645
380567,1041,12,15,15-Dec-1041 00:00:00,281.000706591551,281.316888480387,280.684524702715
380598,1042,1,15,15-Jan-1042 00:00:00,281.46094759873,282.140167542059,280.781727655401
380629,1042,2,15,15-Feb-1042 00:00:00,281.843620567577,282.795960801664,280.891280333491
380657,1042,3,15,15-Mar-1042 00:00:00,282.185146225049,283.438089879611,280.932202570488
380688,1042,4,15,15-Apr-1042 00:00:00,282.425404722147,283.972398386707,280.878411057588
380718,1042,5,15,15-May-1042 00:00:00,282.369485258043,283.87653508472,280.862435431367
380749,1042,6,15,15-Jun-1042 00:00:00,281.637696689773,282.36309926441,280.912294115136
380779,1042,7,15,15-Jul-1042 00:00:00,279.999013023415,279.082920629805,280.915105417025
380810,1042,8,15,15-Aug-1042 00:00:00,278.397529928113,276.023477734431,280.771582121795
380841,1042,9,15,15-Sep-1042 00:00:00,278.358861263357,276.122424006187,280.595298520527
380871,1042,10,15,15-Oct-1042 00:00:00,279.396675192897,278.232554999834,280.56079538596
380902,1042,11,15,15-Nov-1042 00:00:00,280.401936468683,280.112506719523,280.691366217844
380932,1042,12,15,15-Dec-1042 00:00:00,281.039683062219,281.355864951055,280.723501173383
380963,1043,1,15,15-Jan-1043 00:00:00,281.500426342787,282.179646286116,280.821206399458
380994,1043,2,15,15-Feb-1043 00:00:00,281.883643961923,282.835984196009,280.931303727836
381022,1043,3,15,15-Mar-1043 00:00:00,282.225733225563,283.478676880125,280.972789571002
381053,1043,4,15,15-Apr-1043 00:00:00,282.466550863694,284.013544528254,280.919557199134
